basis,scan coordinate,method,state index,spin multiplicity,spin type,energy (Hartree)
cc-pvdz,-1.0,LDA,6,1,INVARIANT_MIX,-152.6939666515357
cc-pvdz,-1.0,LDA,16,3,INVARIANT_MIX,-152.68289772861056
cc-pvdz,-1.0,LDA,17,3,INVARIANT_MIX,-152.68289772861007
cc-pvdz,-1.0,LDA,18,3,INVARIANT_MIX,-152.68289772860984
cc-pvdz,-1.0,LDA,7,1,INVARIANT_MIX,-152.67428508641578
cc-pvdz,-1.0,LDA,8,1,INVARIANT_MIX,-152.61660082443512
cc-pvdz,-1.0,LDA,9,1,INVARIANT_MIX,-152.6011194195834
cc-pvdz,-1.0,LDA,19,3,INVARIANT_MIX,-152.5926138930033
cc-pvdz,-1.0,LDA,20,3,INVARIANT_MIX,-152.5926138930031
cc-pvdz,-1.0,LDA,21,3,INVARIANT_MIX,-152.59261389300298
cc-pvdz,-1.0,LDA,22,3,INVARIANT_MIX,-152.5688660575312
cc-pvdz,-1.0,LDA,23,3,INVARIANT_MIX,-152.5688660575312
cc-pvdz,-1.0,LDA,24,3,INVARIANT_MIX,-152.56886605753107
cc-pvdz,-1.0,LDA,25,3,INVARIANT_MIX,-152.5142149625484
cc-pvdz,-1.0,LDA,26,3,INVARIANT_MIX,-152.51421496254838
cc-pvdz,-1.0,LDA,27,3,INVARIANT_MIX,-152.51421496254838
cc-pvdz,-1.0,LDA,10,1,INVARIANT_MIX,-152.50057399490723
cc-pvdz,-1.0,LDA,28,3,INVARIANT_MIX,-152.4932398308434
cc-pvdz,-1.0,LDA,29,3,INVARIANT_MIX,-152.4932398308432
cc-pvdz,-1.0,LDA,30,3,INVARIANT_MIX,-152.49323983084304
cc-pvdz,-1.0,LDA,31,3,INVARIANT_MIX,-152.48274662159943
cc-pvdz,-1.0,LDA,32,3,INVARIANT_MIX,-152.4827466215993
cc-pvdz,-1.0,LDA,33,3,INVARIANT_MIX,-152.48274662159923
cc-pvdz,-1.0,LDA,11,1,INVARIANT_MIX,-152.4245839914493
cc-pvdz,-1.0,LDA,34,3,INVARIANT_MIX,-152.4213404992002
cc-pvdz,-1.0,LDA,35,3,INVARIANT_MIX,-152.42134049920017
cc-pvdz,-1.0,LDA,36,3,INVARIANT_MIX,-152.42134049920003
cc-pvdz,-1.0,LDA,12,1,INVARIANT_MIX,-152.41961507468568
cc-pvdz,-1.0,LDA,37,3,INVARIANT_MIX,-152.37639356109275
cc-pvdz,-1.0,LDA,38,3,INVARIANT_MIX,-152.3763935610927
cc-pvdz,-1.0,LDA,39,3,INVARIANT_MIX,-152.3763935610924
cc-pvdz,-1.0,LDA,13,1,INVARIANT_MIX,-152.3694909531523
cc-pvdz,-1.0,LDA,14,1,INVARIANT_MIX,-152.3278041942433
cc-pvdz,-1.0,LDA,40,3,INVARIANT_MIX,-152.28310306401443
cc-pvdz,-1.0,LDA,41,3,INVARIANT_MIX,-152.28310306401434
cc-pvdz,-1.0,LDA,42,3,INVARIANT_MIX,-152.28310306401414
cc-pvdz,-1.0,LDA,15,1,INVARIANT_MIX,-152.27798466383112
cc-pvdz,-1.0,LDA,43,3,INVARIANT_MIX,-152.17739476826355
cc-pvdz,-1.0,LDA,44,3,INVARIANT_MIX,-152.17739476826353
cc-pvdz,-1.0,LDA,45,3,INVARIANT_MIX,-152.1773947682634
cc-pvdz,-1.0,LDA,16,1,INVARIANT_MIX,-152.11451900213487
cc-pvdz,-1.0,LDA,17,1,INVARIANT_MIX,-152.11297760777535
cc-pvdz,-1.0,LDA,18,1,INVARIANT_MIX,-152.08656173003558
cc-pvdz,-1.0,LDA,19,1,INVARIANT_MIX,-152.06756953881418
cc-pvdz,-1.0,LDA,20,1,INVARIANT_MIX,-151.99735422131042
cc-pvdz,-0.9,LDA,1,1,INVARIANT_MIX,-153.0907911950514
cc-pvdz,-0.9,LDA,1,3,INVARIANT_MIX,-153.04282475041992
cc-pvdz,-0.9,LDA,2,3,INVARIANT_MIX,-153.0428247504199
cc-pvdz,-0.9,LDA,3,3,INVARIANT_MIX,-153.04282475041964
cc-pvdz,-0.9,LDA,4,3,INVARIANT_MIX,-152.95872637643873
cc-pvdz,-0.9,LDA,5,3,INVARIANT_MIX,-152.95872637643848
cc-pvdz,-0.9,LDA,6,3,INVARIANT_MIX,-152.95872637643836
cc-pvdz,-0.9,LDA,2,1,INVARIANT_MIX,-152.94465400738045
cc-pvdz,-0.9,LDA,3,1,INVARIANT_MIX,-152.92243189633038
cc-pvdz,-0.9,LDA,7,3,INVARIANT_MIX,-152.89418815877252
cc-pvdz,-0.9,LDA,8,3,INVARIANT_MIX,-152.89418815877238
cc-pvdz,-0.9,LDA,9,3,INVARIANT_MIX,-152.89418815877218
cc-pvdz,-0.9,LDA,1,5,INVARIANT_MIX,-152.82720735067952
cc-pvdz,-0.9,LDA,2,5,INVARIANT_MIX,-152.82720735067946
cc-pvdz,-0.9,LDA,3,5,INVARIANT_MIX,-152.82720735067937
cc-pvdz,-0.9,LDA,4,5,INVARIANT_MIX,-152.82720735067934
cc-pvdz,-0.9,LDA,5,5,INVARIANT_MIX,-152.82720735067926
cc-pvdz,-0.9,LDA,10,3,INVARIANT_MIX,-152.7741398114688
cc-pvdz,-0.9,LDA,11,3,INVARIANT_MIX,-152.7741398114686
cc-pvdz,-0.9,LDA,12,3,INVARIANT_MIX,-152.7741398114685
cc-pvdz,-0.9,LDA,4,1,INVARIANT_MIX,-152.76773314917946
cc-pvdz,-0.9,LDA,13,3,INVARIANT_MIX,-152.7162729978345
cc-pvdz,-0.9,LDA,14,3,INVARIANT_MIX,-152.71627299783447
cc-pvdz,-0.9,LDA,15,3,INVARIANT_MIX,-152.71627299783412
cc-pvdz,-0.9,LDA,5,1,INVARIANT_MIX,-152.70295496273283
cc-pvdz,-0.9,LDA,6,1,INVARIANT_MIX,-152.70133977549824
cc-pvdz,-0.9,LDA,16,3,INVARIANT_MIX,-152.68362959516622
cc-pvdz,-0.9,LDA,17,3,INVARIANT_MIX,-152.68362959516605
cc-pvdz,-0.9,LDA,18,3,INVARIANT_MIX,-152.68362959516585
cc-pvdz,-0.9,LDA,7,1,INVARIANT_MIX,-152.68111124475175
cc-pvdz,-0.9,LDA,8,1,INVARIANT_MIX,-152.61650586728754
cc-pvdz,-0.9,LDA,9,1,INVARIANT_MIX,-152.61081675612692
cc-pvdz,-0.9,LDA,19,3,INVARIANT_MIX,-152.59759217039758
cc-pvdz,-0.9,LDA,20,3,INVARIANT_MIX,-152.59759217039752
cc-pvdz,-0.9,LDA,21,3,INVARIANT_MIX,-152.59759217039735
cc-pvdz,-0.9,LDA,22,3,INVARIANT_MIX,-152.57569033695896
cc-pvdz,-0.9,LDA,23,3,INVARIANT_MIX,-152.57569033695884
cc-pvdz,-0.9,LDA,24,3,INVARIANT_MIX,-152.57569033695856
cc-pvdz,-0.9,LDA,25,3,INVARIANT_MIX,-152.5262726566734
cc-pvdz,-0.9,LDA,26,3,INVARIANT_MIX,-152.52627265667337
cc-pvdz,-0.9,LDA,27,3,INVARIANT_MIX,-152.52627265667337
cc-pvdz,-0.9,LDA,10,1,INVARIANT_MIX,-152.5067807600553
cc-pvdz,-0.9,LDA,28,3,INVARIANT_MIX,-152.50024593906826
cc-pvdz,-0.9,LDA,29,3,INVARIANT_MIX,-152.50024593906824
cc-pvdz,-0.9,LDA,30,3,INVARIANT_MIX,-152.50024593906815
cc-pvdz,-0.9,LDA,31,3,INVARIANT_MIX,-152.48707241904435
cc-pvdz,-0.9,LDA,32,3,INVARIANT_MIX,-152.48707241904413
cc-pvdz,-0.9,LDA,33,3,INVARIANT_MIX,-152.48707241904404
cc-pvdz,-0.9,LDA,11,1,INVARIANT_MIX,-152.43743119122342
cc-pvdz,-0.9,LDA,34,3,INVARIANT_MIX,-152.43075910213108
cc-pvdz,-0.9,LDA,35,3,INVARIANT_MIX,-152.4307591021306
cc-pvdz,-0.9,LDA,36,3,INVARIANT_MIX,-152.43075910213042
cc-pvdz,-0.9,LDA,12,1,INVARIANT_MIX,-152.42501527283542
cc-pvdz,-0.9,LDA,37,3,INVARIANT_MIX,-152.379371893119
cc-pvdz,-0.9,LDA,38,3,INVARIANT_MIX,-152.3793718931187
cc-pvdz,-0.9,LDA,39,3,INVARIANT_MIX,-152.37937189311867
cc-pvdz,-0.9,LDA,13,1,INVARIANT_MIX,-152.37245946995097
cc-pvdz,-0.9,LDA,14,1,INVARIANT_MIX,-152.33215546042726
cc-pvdz,-0.9,LDA,40,3,INVARIANT_MIX,-152.29399348492882
cc-pvdz,-0.9,LDA,41,3,INVARIANT_MIX,-152.2939934849283
cc-pvdz,-0.9,LDA,42,3,INVARIANT_MIX,-152.29399348492817
cc-pvdz,-0.9,LDA,15,1,INVARIANT_MIX,-152.2888078608901
cc-pvdz,-0.9,LDA,43,3,INVARIANT_MIX,-152.18481566849556
cc-pvdz,-0.9,LDA,44,3,INVARIANT_MIX,-152.18481566849533
cc-pvdz,-0.9,LDA,45,3,INVARIANT_MIX,-152.1848156684953
cc-pvdz,-0.9,LDA,16,1,INVARIANT_MIX,-152.12143061132335
cc-pvdz,-0.9,LDA,17,1,INVARIANT_MIX,-152.1189273909914
cc-pvdz,-0.9,LDA,18,1,INVARIANT_MIX,-152.09504077172826
cc-pvdz,-0.9,LDA,19,1,INVARIANT_MIX,-152.0744381795352
cc-pvdz,-0.9,LDA,20,1,INVARIANT_MIX,-152.00829139173732
cc-pvdz,-0.8,LDA,1,1,INVARIANT_MIX,-153.09009873074925
cc-pvdz,-0.8,LDA,1,3,INVARIANT_MIX,-153.0475990827493
cc-pvdz,-0.8,LDA,2,3,INVARIANT_MIX,-153.04759908274926
cc-pvdz,-0.8,LDA,3,3,INVARIANT_MIX,-153.04759908274917
cc-pvdz,-0.8,LDA,4,3,INVARIANT_MIX,-152.9607621149441
cc-pvdz,-0.8,LDA,5,3,INVARIANT_MIX,-152.9607621149441
cc-pvdz,-0.8,LDA,6,3,INVARIANT_MIX,-152.96076211494406
cc-pvdz,-0.8,LDA,2,1,INVARIANT_MIX,-152.95462700271185
cc-pvdz,-0.8,LDA,3,1,INVARIANT_MIX,-152.92721006229985
cc-pvdz,-0.8,LDA,7,3,INVARIANT_MIX,-152.90242960433406
cc-pvdz,-0.8,LDA,8,3,INVARIANT_MIX,-152.902429604334
cc-pvdz,-0.8,LDA,9,3,INVARIANT_MIX,-152.90242960433358
cc-pvdz,-0.8,LDA,1,5,INVARIANT_MIX,-152.83283851865383
cc-pvdz,-0.8,LDA,2,5,INVARIANT_MIX,-152.8328385186538
cc-pvdz,-0.8,LDA,3,5,INVARIANT_MIX,-152.83283851865377
cc-pvdz,-0.8,LDA,4,5,INVARIANT_MIX,-152.83283851865372
cc-pvdz,-0.8,LDA,5,5,INVARIANT_MIX,-152.83283851865363
cc-pvdz,-0.8,LDA,10,3,INVARIANT_MIX,-152.776565494094
cc-pvdz,-0.8,LDA,11,3,INVARIANT_MIX,-152.77656549409397
cc-pvdz,-0.8,LDA,12,3,INVARIANT_MIX,-152.77656549409392
cc-pvdz,-0.8,LDA,4,1,INVARIANT_MIX,-152.7700022910708
cc-pvdz,-0.8,LDA,13,3,INVARIANT_MIX,-152.72416742260853
cc-pvdz,-0.8,LDA,14,3,INVARIANT_MIX,-152.7241674226085
cc-pvdz,-0.8,LDA,15,3,INVARIANT_MIX,-152.72416742260808
cc-pvdz,-0.8,LDA,5,1,INVARIANT_MIX,-152.71131968464186
cc-pvdz,-0.8,LDA,6,1,INVARIANT_MIX,-152.70192639060915
cc-pvdz,-0.8,LDA,7,1,INVARIANT_MIX,-152.6872233031839
cc-pvdz,-0.8,LDA,16,3,INVARIANT_MIX,-152.68381078436812
cc-pvdz,-0.8,LDA,17,3,INVARIANT_MIX,-152.68381078436812
cc-pvdz,-0.8,LDA,18,3,INVARIANT_MIX,-152.68381078436812
cc-pvdz,-0.8,LDA,8,1,INVARIANT_MIX,-152.61993956083242
cc-pvdz,-0.8,LDA,9,1,INVARIANT_MIX,-152.6158867145717
cc-pvdz,-0.8,LDA,19,3,INVARIANT_MIX,-152.6019263357683
cc-pvdz,-0.8,LDA,20,3,INVARIANT_MIX,-152.6019263357679
cc-pvdz,-0.8,LDA,21,3,INVARIANT_MIX,-152.60192633576764
cc-pvdz,-0.8,LDA,22,3,INVARIANT_MIX,-152.58187343206995
cc-pvdz,-0.8,LDA,23,3,INVARIANT_MIX,-152.58187343206987
cc-pvdz,-0.8,LDA,24,3,INVARIANT_MIX,-152.5818734320697
cc-pvdz,-0.8,LDA,25,3,INVARIANT_MIX,-152.53752243294986
cc-pvdz,-0.8,LDA,26,3,INVARIANT_MIX,-152.53752243294986
cc-pvdz,-0.8,LDA,27,3,INVARIANT_MIX,-152.53752243294963
cc-pvdz,-0.8,LDA,10,1,INVARIANT_MIX,-152.51232383280842
cc-pvdz,-0.8,LDA,28,3,INVARIANT_MIX,-152.5065228504199
cc-pvdz,-0.8,LDA,29,3,INVARIANT_MIX,-152.50652285041988
cc-pvdz,-0.8,LDA,30,3,INVARIANT_MIX,-152.50652285041957
cc-pvdz,-0.8,LDA,31,3,INVARIANT_MIX,-152.49066429262567
cc-pvdz,-0.8,LDA,32,3,INVARIANT_MIX,-152.49066429262558
cc-pvdz,-0.8,LDA,33,3,INVARIANT_MIX,-152.49066429262538
cc-pvdz,-0.8,LDA,11,1,INVARIANT_MIX,-152.44945413158533
cc-pvdz,-0.8,LDA,34,3,INVARIANT_MIX,-152.43942307274997
cc-pvdz,-0.8,LDA,35,3,INVARIANT_MIX,-152.43942307274952
cc-pvdz,-0.8,LDA,36,3,INVARIANT_MIX,-152.43942307274943
cc-pvdz,-0.8,LDA,12,1,INVARIANT_MIX,-152.42979369633002
cc-pvdz,-0.8,LDA,37,3,INVARIANT_MIX,-152.381584249408
cc-pvdz,-0.8,LDA,38,3,INVARIANT_MIX,-152.38158424940795
cc-pvdz,-0.8,LDA,39,3,INVARIANT_MIX,-152.38158424940775
cc-pvdz,-0.8,LDA,13,1,INVARIANT_MIX,-152.37466768027716
cc-pvdz,-0.8,LDA,14,1,INVARIANT_MIX,-152.33596540793735
cc-pvdz,-0.8,LDA,40,3,INVARIANT_MIX,-152.3041355100851
cc-pvdz,-0.8,LDA,41,3,INVARIANT_MIX,-152.30413551008502
cc-pvdz,-0.8,LDA,42,3,INVARIANT_MIX,-152.30413551008502
cc-pvdz,-0.8,LDA,15,1,INVARIANT_MIX,-152.29888264326846
cc-pvdz,-0.8,LDA,43,3,INVARIANT_MIX,-152.1914136258721
cc-pvdz,-0.8,LDA,44,3,INVARIANT_MIX,-152.191413625872
cc-pvdz,-0.8,LDA,45,3,INVARIANT_MIX,-152.19141362587186
cc-pvdz,-0.8,LDA,16,1,INVARIANT_MIX,-152.12755890769915
cc-pvdz,-0.8,LDA,17,1,INVARIANT_MIX,-152.12409112670719
cc-pvdz,-0.8,LDA,18,1,INVARIANT_MIX,-152.10275261781737
cc-pvdz,-0.8,LDA,19,1,INVARIANT_MIX,-152.08044171824403
cc-pvdz,-0.8,LDA,20,1,INVARIANT_MIX,-152.0182499202072
cc-pvdz,-0.7,LDA,1,1,INVARIANT_MIX,-153.089035824098
cc-pvdz,-0.7,LDA,1,3,INVARIANT_MIX,-153.0518379540935
cc-pvdz,-0.7,LDA,2,3,INVARIANT_MIX,-153.05183795409343
cc-pvdz,-0.7,LDA,3,3,INVARIANT_MIX,-153.05183795409326
cc-pvdz,-0.7,LDA,2,1,INVARIANT_MIX,-152.96392377920935
cc-pvdz,-0.7,LDA,4,3,INVARIANT_MIX,-152.96219974567927
cc-pvdz,-0.7,LDA,5,3,INVARIANT_MIX,-152.96219974567927
cc-pvdz,-0.7,LDA,6,3,INVARIANT_MIX,-152.96219974567896
cc-pvdz,-0.7,LDA,3,1,INVARIANT_MIX,-152.93145031529616
cc-pvdz,-0.7,LDA,7,3,INVARIANT_MIX,-152.91007736271825
cc-pvdz,-0.7,LDA,8,3,INVARIANT_MIX,-152.91007736271803
cc-pvdz,-0.7,LDA,9,3,INVARIANT_MIX,-152.91007736271794
cc-pvdz,-0.7,LDA,1,5,INVARIANT_MIX,-152.83780299774475
cc-pvdz,-0.7,LDA,2,5,INVARIANT_MIX,-152.83780299774466
cc-pvdz,-0.7,LDA,3,5,INVARIANT_MIX,-152.8378029977446
cc-pvdz,-0.7,LDA,4,5,INVARIANT_MIX,-152.8378029977445
cc-pvdz,-0.7,LDA,5,5,INVARIANT_MIX,-152.8378029977445
cc-pvdz,-0.7,LDA,10,3,INVARIANT_MIX,-152.77839149614397
cc-pvdz,-0.7,LDA,11,3,INVARIANT_MIX,-152.7783914961439
cc-pvdz,-0.7,LDA,12,3,INVARIANT_MIX,-152.77839149614343
cc-pvdz,-0.7,LDA,4,1,INVARIANT_MIX,-152.77166324909257
cc-pvdz,-0.7,LDA,13,3,INVARIANT_MIX,-152.73146841836913
cc-pvdz,-0.7,LDA,14,3,INVARIANT_MIX,-152.73146841836902
cc-pvdz,-0.7,LDA,15,3,INVARIANT_MIX,-152.73146841836902
cc-pvdz,-0.7,LDA,5,1,INVARIANT_MIX,-152.71906740439695
cc-pvdz,-0.7,LDA,6,1,INVARIANT_MIX,-152.70193811932236
cc-pvdz,-0.7,LDA,7,1,INVARIANT_MIX,-152.69262683940116
cc-pvdz,-0.7,LDA,16,3,INVARIANT_MIX,-152.68347558674597
cc-pvdz,-0.7,LDA,17,3,INVARIANT_MIX,-152.6834755867456
cc-pvdz,-0.7,LDA,18,3,INVARIANT_MIX,-152.68347558674552
cc-pvdz,-0.7,LDA,8,1,INVARIANT_MIX,-152.6284939149784
cc-pvdz,-0.7,LDA,9,1,INVARIANT_MIX,-152.6147821022314
cc-pvdz,-0.7,LDA,19,3,INVARIANT_MIX,-152.60562662115623
cc-pvdz,-0.7,LDA,20,3,INVARIANT_MIX,-152.6056266211562
cc-pvdz,-0.7,LDA,21,3,INVARIANT_MIX,-152.60562662115595
cc-pvdz,-0.7,LDA,22,3,INVARIANT_MIX,-152.58741575722306
cc-pvdz,-0.7,LDA,23,3,INVARIANT_MIX,-152.58741575722286
cc-pvdz,-0.7,LDA,24,3,INVARIANT_MIX,-152.58741575722266
cc-pvdz,-0.7,LDA,25,3,INVARIANT_MIX,-152.54794105643046
cc-pvdz,-0.7,LDA,26,3,INVARIANT_MIX,-152.5479410564304
cc-pvdz,-0.7,LDA,27,3,INVARIANT_MIX,-152.54794105643037
cc-pvdz,-0.7,LDA,10,1,INVARIANT_MIX,-152.51720695079652
cc-pvdz,-0.7,LDA,28,3,INVARIANT_MIX,-152.51207642393763
cc-pvdz,-0.7,LDA,29,3,INVARIANT_MIX,-152.5120764239374
cc-pvdz,-0.7,LDA,30,3,INVARIANT_MIX,-152.51207642393737
cc-pvdz,-0.7,LDA,31,3,INVARIANT_MIX,-152.4935253490855
cc-pvdz,-0.7,LDA,32,3,INVARIANT_MIX,-152.49352534908525
cc-pvdz,-0.7,LDA,33,3,INVARIANT_MIX,-152.49352534908508
cc-pvdz,-0.7,LDA,11,1,INVARIANT_MIX,-152.46062491885934
cc-pvdz,-0.7,LDA,34,3,INVARIANT_MIX,-152.44733959837237
cc-pvdz,-0.7,LDA,35,3,INVARIANT_MIX,-152.44733959837208
cc-pvdz,-0.7,LDA,36,3,INVARIANT_MIX,-152.447339598372
cc-pvdz,-0.7,LDA,12,1,INVARIANT_MIX,-152.4339610765762
cc-pvdz,-0.7,LDA,37,3,INVARIANT_MIX,-152.3830373215714
cc-pvdz,-0.7,LDA,38,3,INVARIANT_MIX,-152.3830373215713
cc-pvdz,-0.7,LDA,39,3,INVARIANT_MIX,-152.3830373215711
cc-pvdz,-0.7,LDA,13,1,INVARIANT_MIX,-152.3761219841249
cc-pvdz,-0.7,LDA,14,1,INVARIANT_MIX,-152.339247259785
cc-pvdz,-0.7,LDA,40,3,INVARIANT_MIX,-152.3135358546717
cc-pvdz,-0.7,LDA,41,3,INVARIANT_MIX,-152.31353585467167
cc-pvdz,-0.7,LDA,42,3,INVARIANT_MIX,-152.3135358546716
cc-pvdz,-0.7,LDA,15,1,INVARIANT_MIX,-152.30821574452267
cc-pvdz,-0.7,LDA,43,3,INVARIANT_MIX,-152.19719473470042
cc-pvdz,-0.7,LDA,44,3,INVARIANT_MIX,-152.1971947347004
cc-pvdz,-0.7,LDA,45,3,INVARIANT_MIX,-152.19719473470028
cc-pvdz,-0.7,LDA,16,1,INVARIANT_MIX,-152.13291022919057
cc-pvdz,-0.7,LDA,17,1,INVARIANT_MIX,-152.1284752928838
cc-pvdz,-0.7,LDA,18,1,INVARIANT_MIX,-152.10970082184843
cc-pvdz,-0.7,LDA,19,1,INVARIANT_MIX,-152.08558681367623
cc-pvdz,-0.7,LDA,20,1,INVARIANT_MIX,-152.02722394405995
cc-pvdz,-0.6,LDA,1,1,INVARIANT_MIX,-153.08764794401378
cc-pvdz,-0.6,LDA,1,3,INVARIANT_MIX,-153.05554513641727
cc-pvdz,-0.6,LDA,2,3,INVARIANT_MIX,-153.05554513641727
cc-pvdz,-0.6,LDA,3,3,INVARIANT_MIX,-153.0555451364172
cc-pvdz,-0.6,LDA,2,1,INVARIANT_MIX,-152.97250638403338
cc-pvdz,-0.6,LDA,4,3,INVARIANT_MIX,-152.96304233263933
cc-pvdz,-0.6,LDA,5,3,INVARIANT_MIX,-152.9630423326391
cc-pvdz,-0.6,LDA,6,3,INVARIANT_MIX,-152.96304233263882
cc-pvdz,-0.6,LDA,3,1,INVARIANT_MIX,-152.9351562326017
cc-pvdz,-0.6,LDA,7,3,INVARIANT_MIX,-152.91713625137072
cc-pvdz,-0.6,LDA,8,3,INVARIANT_MIX,-152.91713625137064
cc-pvdz,-0.6,LDA,9,3,INVARIANT_MIX,-152.91713625137055
cc-pvdz,-0.6,LDA,1,5,INVARIANT_MIX,-152.84210480291873
cc-pvdz,-0.6,LDA,2,5,INVARIANT_MIX,-152.84210480291873
cc-pvdz,-0.6,LDA,3,5,INVARIANT_MIX,-152.8421048029187
cc-pvdz,-0.6,LDA,4,5,INVARIANT_MIX,-152.8421048029185
cc-pvdz,-0.6,LDA,5,5,INVARIANT_MIX,-152.84210480291844
cc-pvdz,-0.6,LDA,10,3,INVARIANT_MIX,-152.7796208219518
cc-pvdz,-0.6,LDA,11,3,INVARIANT_MIX,-152.7796208219514
cc-pvdz,-0.6,LDA,12,3,INVARIANT_MIX,-152.77962082195137
cc-pvdz,-0.6,LDA,4,1,INVARIANT_MIX,-152.77271851308583
cc-pvdz,-0.6,LDA,13,3,INVARIANT_MIX,-152.73817986172
cc-pvdz,-0.6,LDA,14,3,INVARIANT_MIX,-152.73817986171977
cc-pvdz,-0.6,LDA,15,3,INVARIANT_MIX,-152.73817986171971
cc-pvdz,-0.6,LDA,5,1,INVARIANT_MIX,-152.7262031465231
cc-pvdz,-0.6,LDA,6,1,INVARIANT_MIX,-152.70137777889315
cc-pvdz,-0.6,LDA,7,1,INVARIANT_MIX,-152.6973258822823
cc-pvdz,-0.6,LDA,16,3,INVARIANT_MIX,-152.682666413854
cc-pvdz,-0.6,LDA,17,3,INVARIANT_MIX,-152.68266641385398
cc-pvdz,-0.6,LDA,18,3,INVARIANT_MIX,-152.68266641385375
cc-pvdz,-0.6,LDA,8,1,INVARIANT_MIX,-152.63648445376288
cc-pvdz,-0.6,LDA,9,1,INVARIANT_MIX,-152.6132403161755
cc-pvdz,-0.6,LDA,19,3,INVARIANT_MIX,-152.6087036653061
cc-pvdz,-0.6,LDA,20,3,INVARIANT_MIX,-152.60870366530568
cc-pvdz,-0.6,LDA,21,3,INVARIANT_MIX,-152.60870366530548
cc-pvdz,-0.6,LDA,22,3,INVARIANT_MIX,-152.59231418648116
cc-pvdz,-0.6,LDA,23,3,INVARIANT_MIX,-152.59231418648108
cc-pvdz,-0.6,LDA,24,3,INVARIANT_MIX,-152.59231418648088
cc-pvdz,-0.6,LDA,25,3,INVARIANT_MIX,-152.55749398818205
cc-pvdz,-0.6,LDA,26,3,INVARIANT_MIX,-152.557493988182
cc-pvdz,-0.6,LDA,27,3,INVARIANT_MIX,-152.557493988182
cc-pvdz,-0.6,LDA,10,1,INVARIANT_MIX,-152.52143246740258
cc-pvdz,-0.6,LDA,28,3,INVARIANT_MIX,-152.51691092663089
cc-pvdz,-0.6,LDA,29,3,INVARIANT_MIX,-152.5169109266308
cc-pvdz,-0.6,LDA,30,3,INVARIANT_MIX,-152.51691092663071
cc-pvdz,-0.6,LDA,31,3,INVARIANT_MIX,-152.49565721319624
cc-pvdz,-0.6,LDA,32,3,INVARIANT_MIX,-152.49565721319615
cc-pvdz,-0.6,LDA,33,3,INVARIANT_MIX,-152.49565721319607
cc-pvdz,-0.6,LDA,11,1,INVARIANT_MIX,-152.47090295244618
cc-pvdz,-0.6,LDA,34,3,INVARIANT_MIX,-152.4545142465846
cc-pvdz,-0.6,LDA,35,3,INVARIANT_MIX,-152.45451424658455
cc-pvdz,-0.6,LDA,36,3,INVARIANT_MIX,-152.45451424658444
cc-pvdz,-0.6,LDA,12,1,INVARIANT_MIX,-152.43752623872925
cc-pvdz,-0.6,LDA,37,3,INVARIANT_MIX,-152.38373602867895
cc-pvdz,-0.6,LDA,38,3,INVARIANT_MIX,-152.3837360286788
cc-pvdz,-0.6,LDA,39,3,INVARIANT_MIX,-152.38373602867875
cc-pvdz,-0.6,LDA,13,1,INVARIANT_MIX,-152.37682700328804
cc-pvdz,-0.6,LDA,14,1,INVARIANT_MIX,-152.34201233410536
cc-pvdz,-0.6,LDA,40,3,INVARIANT_MIX,-152.32219958264267
cc-pvdz,-0.6,LDA,41,3,INVARIANT_MIX,-152.32219958264244
cc-pvdz,-0.6,LDA,42,3,INVARIANT_MIX,-152.32219958264244
cc-pvdz,-0.6,LDA,15,1,INVARIANT_MIX,-152.31681226037142
cc-pvdz,-0.6,LDA,43,3,INVARIANT_MIX,-152.20216343328798
cc-pvdz,-0.6,LDA,44,3,INVARIANT_MIX,-152.20216343328795
cc-pvdz,-0.6,LDA,45,3,INVARIANT_MIX,-152.20216343328792
cc-pvdz,-0.6,LDA,16,1,INVARIANT_MIX,-152.13748923052563
cc-pvdz,-0.6,LDA,17,1,INVARIANT_MIX,-152.1320847653899
cc-pvdz,-0.6,LDA,18,1,INVARIANT_MIX,-152.1158873967818
cc-pvdz,-0.6,LDA,19,1,INVARIANT_MIX,-152.08988152387406
cc-pvdz,-0.6,LDA,20,1,INVARIANT_MIX,-152.03520332440772
cc-pvdz,-0.5,LDA,1,1,INVARIANT_MIX,-153.08599363367634
cc-pvdz,-0.5,LDA,1,3,INVARIANT_MIX,-153.05872285802894
cc-pvdz,-0.5,LDA,2,3,INVARIANT_MIX,-153.0587228580288
cc-pvdz,-0.5,LDA,3,3,INVARIANT_MIX,-153.05872285802877
cc-pvdz,-0.5,LDA,2,1,INVARIANT_MIX,-152.98032066834008
cc-pvdz,-0.5,LDA,4,3,INVARIANT_MIX,-152.96329138407495
cc-pvdz,-0.5,LDA,5,3,INVARIANT_MIX,-152.96329138407486
cc-pvdz,-0.5,LDA,6,3,INVARIANT_MIX,-152.9632913840748
cc-pvdz,-0.5,LDA,3,1,INVARIANT_MIX,-152.93832988535144
cc-pvdz,-0.5,LDA,7,3,INVARIANT_MIX,-152.9236094957706
cc-pvdz,-0.5,LDA,8,3,INVARIANT_MIX,-152.92360949577053
cc-pvdz,-0.5,LDA,9,3,INVARIANT_MIX,-152.92360949577042
cc-pvdz,-0.5,LDA,1,5,INVARIANT_MIX,-152.84574635671547
cc-pvdz,-0.5,LDA,2,5,INVARIANT_MIX,-152.84574635671527
cc-pvdz,-0.5,LDA,3,5,INVARIANT_MIX,-152.84574635671518
